facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,_condition,measure_id,measure_name,score,sample,footnote,start_date,end_date
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Cataract surgery outcome,OP_31,Improvement in Patient's Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,OP_40,ST-Segment Elevation Myocardial Infarction (STEMI),Not Available,Not Available,1,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,10,3256,,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Sepsis Care,SEP_1,Appropriate care for severe sepsis and septic shock,88,337,2,04/01/2024,03/31/2025
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,96,90,2,04/01/2024,03/31/2025
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,98,63,2,04/01/2024,03/31/2025
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,93,338,2,04/01/2024,03/31/2025
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,94,217,2,04/01/2024,03/31/2025
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,STK_02,Discharged on Antithrombotic Therapy,98,201,,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,STK_03,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,Not Available,5,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,STK_05,Antithrombotic Therapy by End of Hospital Day 2,88,192,,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,VTE_1,Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,(334) 293-8000,Electronic Clinical Quality Measure,VTE_2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,EDV,Emergency department volume,high,,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,GMCS,Global Malnutrition Composite Score,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,GMCS_Malnutrition_Diagnosis_Documented,Global Malnutrition Composite Score: Malnutrition Diagnosis Documented,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,GMCS_Malnutrition_Screening,Global Malnutrition Composite Score: Malnutrition Risk Screening,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,GMCS_Nutrition_Assessment,Global Malnutrition Composite Score: Nutrition Assessment,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,GMCS_Nutritional_Care_Plan,Global Malnutrition Composite Score: Nutritional Care Plan,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,HH_HYPER,Hospital Harm - Severe Hyperglycemia,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,HH_HYPO,Hospital Harm - Severe Hypoglycemia,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,HH_ORAE,Hospital Harm - Opioid Related Adverse Events,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination,77,4795,,10/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",189,623,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,186,598,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,280,24,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_18d,Average (median) time transfer patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,Not Available,Not Available,1,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_22,Left before being seen,5,55362,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,96,160,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Cataract surgery outcome,OP_31,Improvement in Patient's Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,OP_40,ST-Segment Elevation Myocardial Infarction (STEMI),Not Available,Not Available,1,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,8,1353,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Sepsis Care,SEP_1,Appropriate care for severe sepsis and septic shock,73,348,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,84,161,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,81,106,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,90,350,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,94,212,,04/01/2024,03/31/2025
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,STK_02,Discharged on Antithrombotic Therapy,100,199,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,STK_03,Anticoagulation Therapy for Atrial Fibrillation/Flutter,88,26,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,STK_05,Antithrombotic Therapy by End of Hospital Day 2,99,166,,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,VTE_1,Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Electronic Clinical Quality Measure,VTE_2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,EDV,Emergency department volume,very high,,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,GMCS,Global Malnutrition Composite Score,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,GMCS_Malnutrition_Diagnosis_Documented,Global Malnutrition Composite Score: Malnutrition Diagnosis Documented,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,GMCS_Malnutrition_Screening,Global Malnutrition Composite Score: Malnutrition Risk Screening,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,GMCS_Nutrition_Assessment,Global Malnutrition Composite Score: Nutrition Assessment,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,GMCS_Nutritional_Care_Plan,Global Malnutrition Composite Score: Nutritional Care Plan,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,HH_HYPER,Hospital Harm - Severe Hyperglycemia,9,108144,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,HH_HYPO,Hospital Harm - Severe Hypoglycemia,2,13970,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,HH_ORAE,Hospital Harm - Opioid Related Adverse Events,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination,94,13448,,10/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",222,2179,,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,215,2020,,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,327,130,,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_18d,Average (median) time transfer patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,416,30,,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_22,Left before being seen,2,142026,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Emergency Department,OP_23,Head CT results,Not Available,Not Available,7,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,98,194,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Cataract surgery outcome,OP_31,Improvement in Patient's Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,OP_40,ST-Segment Elevation Myocardial Infarction (STEMI),Not Available,Not Available,1,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,12,13471,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Sepsis Care,SEP_1,Appropriate care for severe sepsis and septic shock,59,215,2,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,60,97,2,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,87,45,2,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,85,216,2,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,93,122,2,04/01/2024,03/31/2025
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,STK_02,Discharged on Antithrombotic Therapy,92,823,,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,STK_03,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,STK_05,Antithrombotic Therapy by End of Hospital Day 2,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,VTE_1,Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,Electronic Clinical Quality Measure,VTE_2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,EDV,Emergency department volume,low,,,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,GMCS,Global Malnutrition Composite Score,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,GMCS_Malnutrition_Diagnosis_Documented,Global Malnutrition Composite Score: Malnutrition Diagnosis Documented,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,GMCS_Malnutrition_Screening,Global Malnutrition Composite Score: Malnutrition Risk Screening,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,GMCS_Nutrition_Assessment,Global Malnutrition Composite Score: Nutrition Assessment,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,GMCS_Nutritional_Care_Plan,Global Malnutrition Composite Score: Nutritional Care Plan,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,HH_HYPER,Hospital Harm - Severe Hyperglycemia,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,HH_HYPO,Hospital Harm - Severe Hypoglycemia,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,HH_ORAE,Hospital Harm - Opioid Related Adverse Events,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination,47,187,,10/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",107,500,,04/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,106,484,,04/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,Not Available,Not Available,1,04/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_18d,Average (median) time transfer patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,Not Available,Not Available,1,04/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_22,Left before being seen,2,7495,,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Emergency Department,OP_23,Head CT results,Not Available,Not Available,"1, 3",04/01/2024,03/31/2025
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,91,100,,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Cataract surgery outcome,OP_31,Improvement in Patient's Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,OP_40,ST-Segment Elevation Myocardial Infarction (STEMI),Not Available,Not Available,5,01/01/2024,12/31/2024
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,(334) 283-6541,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,6,51,,01/01/2024,12/31/2024
